customerID,gender,senior_citizen,dependents,tenure,contract,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,payment_method,app_usage_min_per_week,complaint_count_6m,satisfaction_rating,engagement_score,churn,tenure_bucket,monthly_charges_bin,churn_flag
CUST01721,Female,1,No,43,Month-to-month,Fiber optic,Yes,No,No,144.75,6253.0,Credit card (automatic),483,0,10,0.89,Yes,25-48,High,1
CUST01722,Male,0,Yes,58,Month-to-month,Fiber optic,Yes,No,Yes,17.52,1058.32,Credit card (automatic),221,1,8,0.649,No,49+,Low,0
CUST01723,Female,0,No,39,One year,No,Yes,Yes,Yes,53.81,2106.28,Mailed check,585,4,3,0.611,Yes,25-48,Med-Low,1
CUST01724,Male,0,No,37,Month-to-month,Fiber optic,No,Yes,No,116.57,4325.67,Mailed check,526,2,7,0.707,Yes,25-48,High,1
CUST01725,Female,0,Yes,44,One year,Fiber optic,No,Yes,No,146.84,6475.36,Credit card (automatic),357,0,9,0.651,No,25-48,High,0
CUST01726,Female,0,Yes,17,One year,Fiber optic,Yes,No,Yes,40.67,736.03,Mailed check,195,2,3,0.372,Yes,7-24,Low,1
CUST01727,Female,0,No,2,Two year,No,No,No,Yes,104.18,244.79,Credit card (automatic),33,0,9,0.413,No,0-6,Med-High,0
CUST01728,Male,0,Yes,27,Month-to-month,DSL,No,Yes,No,21.16,594.36,Electronic check,372,0,9,0.684,No,25-48,Low,0
CUST01729,Female,0,Yes,17,Month-to-month,Fiber optic,Yes,Yes,Yes,104.49,1774.88,Credit card (automatic),416,2,4,0.458,Yes,7-24,Med-High,1
CUST01730,Female,0,Yes,13,Month-to-month,Fiber optic,Yes,Yes,Yes,78.1,1022.08,Bank transfer (automatic),441,0,9,0.752,Yes,7-24,Med-Low,1
CUST01731,Female,0,Yes,32,Two year,Fiber optic,Yes,No,Yes,23.44,762.65,Mailed check,583,0,9,0.954,No,25-48,Low,0
CUST01732,Female,0,Yes,71,Two year,Fiber optic,No,Yes,Yes,124.73,8905.79,Electronic check,353,0,8,0.673,No,49+,High,0
CUST01733,Male,0,Yes,33,Month-to-month,Fiber optic,Yes,Yes,Yes,12.76,417.58,Electronic check,57,0,8,0.438,No,25-48,Low,0
CUST01734,Female,0,No,7,One year,No,No,Yes,Yes,50.12,360.93,Mailed check,62,1,4,0.158,No,7-24,Med-Low,0
CUST01735,Male,0,Yes,53,Month-to-month,Fiber optic,No,Yes,No,148.84,7908.17,Credit card (automatic),2,0,8,0.349,No,49+,High,0
CUST01736,Male,0,Yes,54,Month-to-month,Fiber optic,No,No,No,118.73,6435.97,Credit card (automatic),451,1,9,0.922,Yes,49+,High,1
CUST01737,Male,0,No,13,Month-to-month,DSL,Yes,Yes,Yes,119.21,1594.1,Mailed check,558,0,1,0.478,No,7-24,High,0
CUST01738,Male,0,No,11,Month-to-month,DSL,Yes,Yes,Yes,66.82,750.79,Bank transfer (automatic),219,1,7,0.6,Yes,7-24,Med-Low,1
CUST01739,Female,1,No,40,Month-to-month,Fiber optic,Yes,No,Yes,78.54,3176.57,Mailed check,379,0,2,0.45,No,25-48,Med-Low,0
CUST01740,Female,0,Yes,40,One year,Fiber optic,No,No,Yes,86.97,3513.94,Electronic check,141,4,5,0.32,Yes,25-48,Med-High,1
CUST01741,Male,0,No,1,Month-to-month,Fiber optic,No,Yes,Yes,115.25,145.14,Mailed check,329,3,7,0.706,No,0-6,Med-High,0
CUST01742,Female,0,Yes,66,Month-to-month,No,No,Yes,Yes,15.58,1061.11,Bank transfer (automatic),500,1,2,0.595,No,49+,Low,0
CUST01743,Female,0,No,66,Month-to-month,Fiber optic,No,Yes,Yes,89.85,5935.96,Electronic check,381,2,4,0.577,Yes,49+,Med-High,1
CUST01744,Female,0,No,27,Month-to-month,Fiber optic,Yes,No,No,108.19,2927.12,Bank transfer (automatic),536,0,5,0.704,Yes,25-48,Med-High,1
CUST01745,Female,1,Yes,2,Month-to-month,Fiber optic,Yes,Yes,Yes,98.8,192.58,Electronic check,20,4,3,0.255,No,0-6,Med-High,0
CUST01746,Female,1,No,34,Month-to-month,DSL,Yes,No,Yes,147.45,5009.95,Credit card (automatic),590,3,6,0.868,Yes,25-48,High,1
CUST01747,Female,0,Yes,11,Month-to-month,Fiber optic,Yes,No,Yes,98.92,1106.68,Electronic check,388,0,10,0.847,Yes,7-24,Med-High,1
CUST01748,Female,0,Yes,2,One year,Fiber optic,No,No,Yes,64.49,146.0,Mailed check,163,0,2,0.143,Yes,0-6,Med-Low,1
CUST01749,Male,0,No,33,One year,Fiber optic,Yes,No,Yes,64.93,2185.91,Bank transfer (automatic),166,0,2,0.169,Yes,25-48,Med-Low,1
CUST01750,Male,0,Yes,30,Month-to-month,Fiber optic,Yes,No,No,90.75,2749.07,Credit card (automatic),344,1,8,0.683,No,25-48,Med-High,0
CUST01751,Male,0,No,51,Two year,DSL,Yes,No,Yes,63.2,3220.58,Electronic check,555,0,9,0.819,No,49+,Med-Low,0
CUST01752,Male,0,Yes,2,Month-to-month,No,No,Yes,Yes,145.9,295.65,Electronic check,449,0,6,0.593,No,0-6,High,0
CUST01753,Male,0,Yes,66,Month-to-month,DSL,No,Yes,Yes,72.88,4820.95,Credit card (automatic),169,0,7,0.485,Yes,49+,Med-Low,1
CUST01754,Female,0,Yes,5,Month-to-month,No,Yes,Yes,No,110.25,592.41,Electronic check,493,1,1,0.467,Yes,0-6,Med-High,1
CUST01755,Female,0,Yes,52,One year,No,No,Yes,No,39.81,2072.31,Mailed check,569,3,4,0.705,Yes,49+,Low,1
CUST01756,Female,0,Yes,44,Two year,DSL,Yes,Yes,Yes,41.34,1836.33,Mailed check,201,1,2,0.336,No,25-48,Low,0
CUST01757,Male,0,No,66,Month-to-month,DSL,No,Yes,Yes,35.47,2371.92,Bank transfer (automatic),450,2,9,0.774,Yes,49+,Low,1
CUST01758,Male,0,No,72,Month-to-month,DSL,No,Yes,No,116.49,8404.27,Bank transfer (automatic),82,2,3,0.291,Yes,49+,High,1
CUST01759,Female,0,Yes,38,Month-to-month,DSL,Yes,Yes,Yes,129.82,4952.77,Electronic check,80,0,9,0.454,No,25-48,High,0
CUST01760,Male,0,Yes,68,Two year,DSL,Yes,No,No,71.9,4916.45,Electronic check,326,0,1,0.334,No,49+,Med-Low,0
CUST01761,Female,0,No,41,One year,Fiber optic,No,Yes,Yes,18.58,791.3,Electronic check,333,0,6,0.52,No,25-48,Low,0
CUST01762,Male,0,No,46,Month-to-month,Fiber optic,No,No,Yes,99.17,4599.4,Mailed check,188,2,10,0.594,Yes,25-48,Med-High,1
CUST01763,Female,0,Yes,42,One year,DSL,Yes,No,No,14.68,607.89,Bank transfer (automatic),428,1,4,0.554,No,25-48,Low,0
CUST01764,Female,0,Yes,65,Month-to-month,Fiber optic,Yes,No,Yes,67.69,4430.14,Bank transfer (automatic),283,1,5,0.582,No,49+,Med-Low,0
CUST01765,Male,0,No,47,Month-to-month,DSL,Yes,Yes,Yes,33.14,1580.01,Mailed check,60,0,7,0.385,No,25-48,Low,0
CUST01766,Female,0,No,55,Month-to-month,Fiber optic,Yes,Yes,No,34.38,1890.94,Mailed check,9,1,9,0.396,No,49+,Low,0
CUST01767,Male,0,Yes,31,Month-to-month,DSL,No,No,No,56.85,1806.54,Mailed check,505,0,1,0.429,No,25-48,Med-Low,0
CUST01768,Female,0,No,21,Two year,Fiber optic,No,No,No,63.92,1385.14,Mailed check,540,2,7,0.852,No,7-24,Med-Low,0
CUST01769,Male,0,No,55,Month-to-month,Fiber optic,Yes,No,No,80.25,4446.64,Bank transfer (automatic),420,0,10,0.8,No,49+,Med-Low,0
CUST01770,Female,0,Yes,23,Two year,DSL,Yes,No,Yes,52.04,1234.35,Bank transfer (automatic),511,0,6,0.688,No,7-24,Med-Low,0
CUST01771,Female,0,Yes,32,Month-to-month,Fiber optic,No,No,Yes,28.96,935.44,Credit card (automatic),147,3,10,0.699,No,25-48,Low,0
CUST01772,Female,0,No,12,One year,Fiber optic,Yes,Yes,No,23.16,318.49,Credit card (automatic),106,0,3,0.223,No,7-24,Low,0
CUST01773,Female,0,Yes,12,Month-to-month,Fiber optic,Yes,No,No,12.88,190.33,Electronic check,309,1,5,0.559,No,7-24,Low,0
CUST01774,Male,0,Yes,30,One year,Fiber optic,Yes,Yes,No,36.4,1129.38,Mailed check,181,0,8,0.546,No,25-48,Low,0
CUST01775,Male,0,No,15,Month-to-month,No,Yes,Yes,No,80.71,1219.99,Bank transfer (automatic),592,2,9,0.998,Yes,7-24,Med-Low,1
CUST01776,Female,0,Yes,7,Month-to-month,DSL,No,Yes,No,114.84,799.95,Electronic check,518,0,3,0.568,Yes,7-24,Med-High,1
CUST01777,Female,0,Yes,41,Two year,Fiber optic,Yes,No,Yes,51.48,2117.0,Credit card (automatic),454,0,4,0.612,No,25-48,Med-Low,0
CUST01778,Male,0,No,23,Month-to-month,Fiber optic,Yes,Yes,Yes,114.13,2665.59,Mailed check,481,0,7,0.683,No,7-24,Med-High,0
CUST01779,Female,0,No,72,Month-to-month,Fiber optic,Yes,Yes,No,112.36,8095.32,Bank transfer (automatic),474,0,8,0.883,No,49+,Med-High,0
CUST01780,Female,0,No,53,Month-to-month,Fiber optic,Yes,Yes,No,44.3,2348.39,Mailed check,31,0,5,0.227,Yes,49+,Low,1
CUST01781,Female,0,Yes,28,Month-to-month,DSL,No,No,No,115.06,3228.69,Mailed check,397,0,9,0.774,Yes,25-48,Med-High,1
CUST01782,Male,0,No,30,Two year,DSL,No,No,Yes,29.55,891.39,Mailed check,585,2,3,0.615,Yes,25-48,Low,1
CUST01783,Female,0,No,26,One year,DSL,Yes,Yes,Yes,16.62,449.92,Electronic check,44,1,9,0.462,No,25-48,Low,0
CUST01784,Female,0,No,67,Month-to-month,Fiber optic,No,No,Yes,88.8,5985.91,Mailed check,96,0,4,0.337,Yes,49+,Med-High,1
CUST01785,Female,1,Yes,0,Month-to-month,Fiber optic,No,Yes,No,110.65,123.56,Electronic check,170,1,2,0.153,No,0-6,Med-High,0
CUST01786,Male,0,Yes,48,Month-to-month,Fiber optic,Yes,Yes,Yes,38.12,1820.97,Credit card (automatic),479,0,8,0.827,Yes,25-48,Low,1
CUST01787,Female,0,Yes,28,One year,Fiber optic,Yes,No,No,52.01,1461.79,Credit card (automatic),425,0,1,0.496,No,25-48,Med-Low,0
CUST01788,Male,0,Yes,38,Two year,Fiber optic,No,No,Yes,98.51,3760.3,Electronic check,543,2,6,0.665,Yes,25-48,Med-High,1
CUST01789,Female,0,Yes,57,One year,Fiber optic,No,Yes,No,12.53,757.22,Credit card (automatic),258,1,8,0.619,No,49+,Low,0
CUST01790,Female,0,Yes,65,Two year,No,No,Yes,No,129.69,8441.51,Credit card (automatic),396,0,5,0.639,No,49+,High,0
CUST01791,Male,0,Yes,25,One year,Fiber optic,Yes,No,No,90.0,2278.38,Bank transfer (automatic),316,0,3,0.316,No,25-48,Med-High,0
CUST01792,Female,0,Yes,58,Month-to-month,Fiber optic,No,Yes,No,148.52,8606.62,Mailed check,223,0,5,0.396,No,49+,High,0
CUST01793,Female,0,No,1,One year,Fiber optic,Yes,No,Yes,24.16,41.31,Credit card (automatic),426,3,3,0.55,Yes,0-6,Low,1
CUST01794,Male,1,No,1,Month-to-month,Fiber optic,No,No,Yes,90.44,102.92,Bank transfer (automatic),449,1,3,0.604,No,0-6,Med-High,0
CUST01795,Male,0,No,64,Month-to-month,Fiber optic,Yes,Yes,Yes,101.76,6536.55,Mailed check,153,0,1,0.211,No,49+,Med-High,0
CUST01796,Female,0,No,23,One year,No,No,No,Yes,133.42,3068.49,Mailed check,125,2,9,0.533,Yes,7-24,High,1
CUST01797,Male,0,Yes,50,One year,Fiber optic,Yes,No,No,93.74,4698.68,Bank transfer (automatic),164,0,6,0.493,No,49+,Med-High,0
CUST01798,Female,0,No,7,Month-to-month,Fiber optic,Yes,No,No,20.1,151.57,Credit card (automatic),402,0,10,0.792,No,7-24,Low,0
CUST01799,Female,0,Yes,24,Two year,No,No,No,No,14.47,380.59,Credit card (automatic),139,0,6,0.393,No,7-24,Low,0
CUST01800,Male,0,Yes,8,Month-to-month,Fiber optic,No,No,Yes,94.16,775.87,Electronic check,148,5,2,0.31,Yes,7-24,Med-High,1
CUST01801,Male,0,Yes,67,Month-to-month,Fiber optic,Yes,No,Yes,10.5,716.77,Bank transfer (automatic),389,2,7,0.639,Yes,49+,Low,1
CUST01802,Female,0,No,31,Month-to-month,Fiber optic,No,Yes,Yes,143.22,4447.73,Credit card (automatic),191,0,10,0.694,No,25-48,High,0
CUST01803,Female,0,Yes,49,Month-to-month,DSL,No,Yes,Yes,31.89,1569.01,Electronic check,320,0,1,0.331,Yes,49+,Low,1
CUST01804,Male,1,No,17,Month-to-month,No,No,No,Yes,47.84,855.21,Electronic check,191,0,3,0.281,No,7-24,Med-Low,0
CUST01805,Female,0,No,38,One year,No,No,Yes,No,77.1,2952.49,Electronic check,242,0,3,0.35,No,25-48,Med-Low,0
CUST01806,Female,0,No,55,Month-to-month,No,No,No,No,102.89,5688.96,Credit card (automatic),173,0,4,0.382,No,49+,Med-High,0
CUST01807,Male,0,Yes,67,One year,Fiber optic,No,Yes,Yes,108.48,7295.82,Mailed check,386,0,7,0.732,Yes,49+,Med-High,1
CUST01808,Female,0,Yes,27,Month-to-month,No,No,No,Yes,49.28,1366.54,Electronic check,497,0,4,0.639,Yes,25-48,Med-Low,1
CUST01809,Female,0,Yes,45,Two year,DSL,Yes,No,Yes,123.39,5586.29,Credit card (automatic),97,2,9,0.503,No,25-48,High,0
CUST01810,Male,0,Yes,40,One year,Fiber optic,Yes,Yes,No,14.13,562.73,Electronic check,484,0,8,0.74,No,25-48,Low,0
CUST01811,Male,1,Yes,27,Month-to-month,Fiber optic,Yes,Yes,Yes,121.13,3316.18,Electronic check,318,0,4,0.474,No,25-48,High,0
CUST01812,Female,0,Yes,22,Two year,DSL,No,Yes,No,12.53,318.22,Mailed check,214,0,5,0.426,No,7-24,Low,0
CUST01813,Female,0,Yes,15,Month-to-month,Fiber optic,Yes,No,Yes,68.72,1057.98,Electronic check,434,0,6,0.684,Yes,7-24,Med-Low,1
CUST01814,Male,0,Yes,15,One year,Fiber optic,No,No,No,129.37,1978.9,Credit card (automatic),454,1,10,0.879,No,7-24,High,0
CUST01815,Female,0,No,29,Month-to-month,No,Yes,No,Yes,49.83,1487.4,Electronic check,579,1,7,0.801,Yes,25-48,Med-Low,1
CUST01816,Male,1,No,61,Month-to-month,Fiber optic,Yes,Yes,Yes,101.15,6201.19,Bank transfer (automatic),410,4,4,0.477,Yes,49+,Med-High,1
CUST01817,Male,0,No,68,Month-to-month,Fiber optic,No,No,Yes,111.18,7601.19,Bank transfer (automatic),444,1,3,0.513,No,49+,Med-High,0
CUST01818,Female,0,Yes,34,One year,Fiber optic,No,No,No,148.67,5101.85,Electronic check,10,1,6,0.34,Yes,25-48,High,1
CUST01819,Female,0,No,34,Month-to-month,Fiber optic,No,Yes,No,102.17,3496.2,Bank transfer (automatic),309,0,7,0.615,Yes,25-48,Med-High,1
CUST01820,Male,0,Yes,24,Month-to-month,Fiber optic,No,Yes,No,105.76,2537.1,Mailed check,113,0,2,0.196,No,7-24,Med-High,0
CUST01821,Female,0,No,27,Month-to-month,No,No,Yes,No,26.32,720.56,Mailed check,110,0,5,0.323,No,25-48,Low,0
CUST01822,Female,0,No,15,Month-to-month,Fiber optic,No,Yes,Yes,119.8,1806.42,Bank transfer (automatic),255,5,2,0.373,Yes,7-24,High,1
CUST01823,Male,0,Yes,5,Month-to-month,Fiber optic,No,Yes,Yes,119.25,624.81,Bank transfer (automatic),67,3,1,0.018,Yes,0-6,High,1
CUST01824,Female,0,No,46,Two year,DSL,Yes,No,No,57.29,2646.96,Electronic check,225,4,5,0.404,Yes,25-48,Med-Low,1
CUST01825,Male,0,Yes,40,One year,Fiber optic,Yes,Yes,Yes,134.7,5414.3,Mailed check,105,0,4,0.219,No,25-48,High,0
CUST01826,Female,0,Yes,28,Month-to-month,Fiber optic,Yes,Yes,Yes,121.89,3425.09,Electronic check,68,0,10,0.608,Yes,25-48,High,1
CUST01827,Male,0,Yes,9,Month-to-month,No,No,No,No,85.44,774.91,Electronic check,472,0,5,0.736,No,7-24,Med-High,0
CUST01828,Female,0,No,1,Month-to-month,No,Yes,Yes,Yes,105.45,151.13,Electronic check,68,2,5,0.324,No,0-6,Med-High,0
CUST01829,Male,0,No,26,Month-to-month,Fiber optic,No,Yes,Yes,76.56,2024.46,Mailed check,503,1,1,0.568,Yes,25-48,Med-Low,1
CUST01830,Male,0,Yes,59,Month-to-month,Fiber optic,Yes,Yes,Yes,124.7,7369.54,Credit card (automatic),456,3,3,0.5,No,49+,High,0
CUST01831,Female,0,No,38,One year,Fiber optic,No,No,No,18.32,726.57,Credit card (automatic),99,0,1,0.211,No,25-48,Low,0
CUST01832,Male,1,Yes,21,One year,Fiber optic,No,No,No,118.9,2531.08,Electronic check,136,0,9,0.628,Yes,7-24,High,1
CUST01833,Male,0,No,49,Month-to-month,DSL,Yes,Yes,No,13.25,698.11,Mailed check,187,0,6,0.465,Yes,49+,Low,1
CUST01834,Male,0,Yes,40,Month-to-month,Fiber optic,Yes,Yes,No,87.54,3499.3,Credit card (automatic),14,3,6,0.327,Yes,25-48,Med-High,1
CUST01835,Female,0,No,68,Month-to-month,Fiber optic,Yes,No,No,145.34,9906.0,Credit card (automatic),438,3,10,0.941,Yes,49+,High,1
CUST01836,Female,0,No,46,Month-to-month,DSL,No,No,No,115.23,5328.53,Bank transfer (automatic),353,0,7,0.729,No,25-48,Med-High,0
CUST01837,Female,0,No,24,One year,Fiber optic,Yes,Yes,No,57.75,1396.96,Mailed check,25,0,1,0.007,No,7-24,Med-Low,0
CUST01838,Female,0,Yes,51,Month-to-month,Fiber optic,No,No,No,60.59,3117.43,Credit card (automatic),533,0,10,0.846,No,49+,Med-Low,0
CUST01839,Male,0,Yes,18,Two year,No,Yes,Yes,No,131.22,2401.36,Mailed check,313,0,5,0.467,Yes,7-24,High,1
CUST01840,Male,0,Yes,37,Month-to-month,Fiber optic,Yes,Yes,No,112.2,4171.61,Electronic check,300,0,8,0.696,No,25-48,Med-High,0
CUST01841,Male,0,Yes,27,Month-to-month,DSL,No,No,No,45.97,1265.27,Credit card (automatic),473,2,3,0.519,Yes,25-48,Med-Low,1
CUST01842,Male,0,No,57,One year,Fiber optic,No,No,Yes,110.46,6301.14,Mailed check,216,0,5,0.364,No,49+,Med-High,0
CUST01843,Female,0,No,16,Month-to-month,DSL,No,Yes,No,137.01,2189.13,Credit card (automatic),304,0,7,0.554,No,7-24,High,0
CUST01844,Male,0,No,50,Two year,Fiber optic,No,Yes,No,46.54,2319.3,Credit card (automatic),594,0,9,0.923,No,49+,Med-Low,0
CUST01845,Female,0,No,9,One year,DSL,No,Yes,No,81.09,743.26,Mailed check,568,1,2,0.612,No,7-24,Med-Low,0
CUST01846,Male,0,No,60,Two year,DSL,Yes,Yes,Yes,138.68,8323.73,Electronic check,110,4,5,0.27,Yes,49+,High,1
CUST01847,Female,0,No,49,Month-to-month,No,Yes,Yes,Yes,114.94,5650.5,Mailed check,445,2,7,0.746,Yes,49+,Med-High,1
CUST01848,Female,0,No,17,Two year,Fiber optic,Yes,Yes,Yes,36.42,613.93,Bank transfer (automatic),138,1,9,0.612,No,7-24,Low,0
CUST01849,Male,0,Yes,43,Month-to-month,DSL,Yes,No,No,19.3,840.83,Bank transfer (automatic),403,1,6,0.582,No,25-48,Low,0
CUST01850,Male,0,No,2,Month-to-month,Fiber optic,No,No,Yes,80.17,153.4,Mailed check,470,0,8,0.816,No,0-6,Med-Low,0
CUST01851,Female,0,Yes,29,One year,Fiber optic,Yes,Yes,Yes,26.48,792.7,Credit card (automatic),300,3,7,0.647,Yes,25-48,Low,1
CUST01852,Male,0,No,4,Two year,No,No,No,No,126.22,533.83,Mailed check,309,0,2,0.388,Yes,0-6,High,1
CUST01853,Male,0,No,23,One year,Fiber optic,No,Yes,Yes,42.67,1012.05,Electronic check,88,0,7,0.508,Yes,7-24,Low,1
CUST01854,Female,0,No,30,Two year,DSL,No,Yes,No,87.61,2645.05,Bank transfer (automatic),588,0,6,0.768,Yes,25-48,Med-High,1
CUST01855,Male,0,No,10,Two year,No,Yes,Yes,No,56.65,574.26,Credit card (automatic),503,0,6,0.797,Yes,7-24,Med-Low,1
CUST01856,Male,0,No,23,Month-to-month,Fiber optic,Yes,Yes,Yes,41.51,992.02,Credit card (automatic),60,0,6,0.313,Yes,7-24,Low,1
CUST01857,Male,1,Yes,60,One year,Fiber optic,No,No,No,131.93,7945.73,Bank transfer (automatic),502,2,8,0.911,No,49+,High,0
CUST01858,Male,0,Yes,48,One year,DSL,No,No,Yes,95.76,4628.68,Electronic check,311,0,4,0.46,No,25-48,Med-High,0
CUST01859,Female,0,No,41,One year,Fiber optic,No,No,No,124.88,5160.14,Mailed check,398,0,8,0.782,No,25-48,High,0
CUST01860,Female,0,No,53,Month-to-month,No,No,Yes,No,99.42,5294.76,Electronic check,514,0,7,0.811,No,49+,Med-High,0
CUST01861,Male,0,No,40,Month-to-month,No,Yes,No,Yes,86.08,3466.08,Mailed check,284,3,4,0.47,Yes,25-48,Med-High,1
CUST01862,Female,0,No,45,Month-to-month,Fiber optic,Yes,No,Yes,105.9,4761.04,Bank transfer (automatic),67,0,3,0.204,No,25-48,Med-High,0
CUST01863,Female,1,Yes,57,One year,DSL,No,No,No,149.21,8516.88,Electronic check,584,4,8,0.876,Yes,49+,High,1
CUST01864,Female,0,Yes,35,One year,Fiber optic,Yes,No,No,118.88,4201.52,Electronic check,346,1,4,0.542,No,25-48,High,0
CUST01865,Male,0,Yes,38,Month-to-month,DSL,Yes,No,Yes,145.09,5547.45,Credit card (automatic),239,0,9,0.735,No,25-48,High,0
CUST01866,Female,0,No,21,Month-to-month,Fiber optic,No,No,Yes,12.57,259.76,Credit card (automatic),270,0,1,0.178,Yes,7-24,Low,1
CUST01867,Female,0,Yes,61,Month-to-month,Fiber optic,Yes,Yes,No,54.84,3382.26,Mailed check,484,0,2,0.407,No,49+,Med-Low,0
CUST01868,Male,0,Yes,12,One year,Fiber optic,No,Yes,Yes,91.95,1133.16,Electronic check,101,1,1,0.082,No,7-24,Med-High,0
CUST01869,Male,0,Yes,12,One year,Fiber optic,Yes,Yes,Yes,91.95,1101.64,Bank transfer (automatic),335,0,3,0.416,No,7-24,Med-High,0
CUST01870,Female,0,No,29,Month-to-month,Fiber optic,No,No,Yes,35.35,1048.93,Electronic check,160,0,9,0.549,No,25-48,Low,0
CUST01871,Female,0,No,56,Month-to-month,No,Yes,Yes,Yes,145.39,8183.54,Credit card (automatic),571,0,9,1.009,Yes,49+,High,1
CUST01872,Female,0,Yes,68,Month-to-month,No,No,Yes,Yes,16.01,1081.87,Credit card (automatic),135,0,3,0.359,No,49+,Low,0
CUST01873,Male,0,No,27,One year,Fiber optic,No,Yes,Yes,142.34,3838.41,Bank transfer (automatic),136,0,3,0.213,No,25-48,High,0
CUST01874,Female,0,No,63,One year,Fiber optic,Yes,Yes,Yes,45.87,2881.91,Credit card (automatic),314,3,7,0.554,No,49+,Med-Low,0
CUST01875,Male,0,No,20,Month-to-month,Fiber optic,No,No,Yes,29.98,619.25,Bank transfer (automatic),26,3,10,0.423,Yes,7-24,Low,1
CUST01876,Male,0,No,54,Month-to-month,Fiber optic,Yes,No,No,111.28,6031.83,Mailed check,295,5,10,0.652,Yes,49+,Med-High,1
CUST01877,Male,0,No,51,Month-to-month,Fiber optic,Yes,No,No,76.7,3905.06,Credit card (automatic),532,0,6,0.738,No,49+,Med-Low,0
CUST01878,Female,1,Yes,16,One year,DSL,No,No,Yes,149.88,2423.85,Bank transfer (automatic),552,1,5,0.735,No,7-24,High,0
CUST01879,Female,0,No,37,Month-to-month,No,Yes,Yes,No,23.67,892.51,Bank transfer (automatic),505,1,8,0.736,No,25-48,Low,0
CUST01880,Female,0,No,17,Month-to-month,Fiber optic,Yes,Yes,Yes,135.49,2307.15,Mailed check,125,0,7,0.472,No,7-24,High,0
CUST01881,Male,0,No,32,Month-to-month,Fiber optic,No,No,No,100.76,3252.39,Credit card (automatic),371,0,1,0.332,Yes,25-48,Med-High,1
CUST01882,Male,0,No,24,Month-to-month,Fiber optic,Yes,Yes,No,25.34,657.21,Bank transfer (automatic),238,0,3,0.398,Yes,7-24,Low,1
CUST01883,Male,1,No,12,One year,Fiber optic,Yes,Yes,Yes,130.7,1597.49,Bank transfer (automatic),296,0,9,0.629,No,7-24,High,0
CUST01884,Female,0,No,43,Two year,Fiber optic,No,No,No,101.86,4402.59,Mailed check,585,0,6,0.759,No,25-48,Med-High,0
CUST01885,Female,0,Yes,15,Two year,Fiber optic,No,Yes,Yes,147.0,2210.7,Mailed check,238,1,2,0.344,No,7-24,High,0
CUST01886,Male,0,Yes,23,Month-to-month,Fiber optic,No,Yes,Yes,44.32,1014.59,Credit card (automatic),257,1,4,0.345,Yes,7-24,Low,1
CUST01887,Male,0,Yes,65,Month-to-month,Fiber optic,No,No,No,72.87,4785.05,Electronic check,367,2,6,0.51,No,49+,Med-Low,0
CUST01888,Female,0,No,45,Two year,No,No,No,Yes,99.24,4483.25,Bank transfer (automatic),60,3,4,0.242,No,25-48,Med-High,0
CUST01889,Female,0,Yes,9,Month-to-month,Fiber optic,Yes,No,Yes,27.58,273.19,Bank transfer (automatic),107,2,5,0.329,Yes,7-24,Low,1
CUST01890,Male,0,No,27,Month-to-month,No,No,Yes,Yes,46.36,1252.16,Electronic check,4,0,10,0.526,No,25-48,Med-Low,0
CUST01891,Male,0,Yes,71,Month-to-month,No,Yes,No,Yes,21.4,1543.69,Electronic check,287,0,7,0.58,No,49+,Low,0
CUST01892,Male,0,Yes,9,Month-to-month,Fiber optic,No,No,Yes,131.41,1185.18,Electronic check,129,0,10,0.623,No,7-24,High,0
CUST01893,Male,0,Yes,35,Two year,DSL,Yes,No,No,42.04,1503.31,Credit card (automatic),407,0,10,0.862,Yes,25-48,Low,1
CUST01894,Male,0,Yes,59,One year,Fiber optic,Yes,Yes,Yes,94.1,5580.78,Mailed check,127,0,1,0.068,No,49+,Med-High,0
CUST01895,Male,1,No,49,One year,DSL,Yes,No,No,103.1,5071.65,Bank transfer (automatic),291,0,8,0.597,No,49+,Med-High,0
CUST01896,Male,0,Yes,66,Month-to-month,DSL,No,Yes,Yes,134.92,8902.76,Bank transfer (automatic),153,0,9,0.484,Yes,49+,High,1
CUST01897,Female,0,No,20,Month-to-month,Fiber optic,Yes,No,Yes,89.16,1825.12,Credit card (automatic),293,0,7,0.544,No,7-24,Med-High,0
CUST01898,Male,0,Yes,48,Month-to-month,No,Yes,No,No,76.37,3715.13,Mailed check,169,3,3,0.355,Yes,25-48,Med-Low,1
CUST01899,Male,0,No,12,Month-to-month,DSL,Yes,No,Yes,112.53,1357.21,Mailed check,430,0,2,0.518,No,7-24,Med-High,0
CUST01900,Male,0,Yes,71,Month-to-month,DSL,Yes,Yes,Yes,105.97,7562.09,Bank transfer (automatic),467,0,1,0.424,No,49+,Med-High,0
CUST01901,Male,0,Yes,71,Month-to-month,No,Yes,No,Yes,125.0,8922.92,Electronic check,466,2,10,0.877,No,49+,High,0
CUST01902,Male,0,No,35,Two year,DSL,Yes,Yes,Yes,99.07,3461.11,Mailed check,574,5,10,1.045,No,25-48,Med-High,0
CUST01903,Female,0,No,58,Month-to-month,Fiber optic,Yes,No,Yes,134.97,7847.51,Credit card (automatic),555,1,10,0.894,No,49+,High,0
CUST01904,Male,0,No,58,Month-to-month,No,Yes,No,No,127.08,7371.57,Bank transfer (automatic),225,0,10,0.741,Yes,49+,High,1
