tenure,monthly_charges_cap,app_usage_min_per_week,complaint_count_6m,engagement_score,contract_One year,contract_Two year,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure_bucket_7-24,tenure_bucket_25-48,tenure_bucket_49+,monthly_charges_bin_Med-Low,monthly_charges_bin_Med-High,monthly_charges_bin_High,churn_flag
46,115.23,353,0,0.729,False,False,False,False,False,False,False,False,True,False,False,True,False,0
54,89.69,19,0,0.461,True,False,True,False,False,False,True,False,False,True,False,True,False,0
45,131.87,423,3,0.608,True,False,False,False,False,True,False,False,True,False,False,False,True,0
61,119.75,478,0,0.45,True,False,True,False,False,False,True,False,False,True,False,False,True,1
8,18.83,522,0,0.976,False,True,True,False,False,False,True,True,False,False,False,False,False,0
35,105.5,390,0,0.45,False,False,True,False,False,False,False,False,True,False,False,True,False,0
53,106.92,111,0,0.23,True,False,True,False,False,False,False,False,False,True,False,True,False,0
58,90.83,42,0,0.284,False,False,False,False,True,False,False,False,False,True,False,True,False,0
51,54.83,129,0,0.514,True,False,True,False,True,False,False,False,False,True,True,False,False,0
16,10.21,183,0,0.427,True,False,True,False,False,True,False,True,False,False,False,False,False,0
11,105.63,556,3,0.95,False,False,True,False,True,False,False,True,False,False,False,True,False,0
13,11.83,425,0,0.744,False,False,False,False,False,True,False,True,False,False,False,False,False,0
43,30.48,571,0,0.669,False,False,False,False,False,False,False,False,True,False,False,False,False,0
41,145.98,70,0,0.141,False,False,False,False,False,True,False,False,True,False,False,False,True,1
14,140.22,448,3,0.948,False,False,False,False,False,False,False,True,False,False,False,False,True,0
4,55.62,307,0,0.65,False,True,True,False,False,True,False,False,False,False,True,False,False,0
9,133.28,18,0,0.074,True,False,True,False,False,True,False,True,False,False,False,False,True,1
46,95.89,534,1,1.033,False,False,True,False,False,False,False,False,True,False,False,True,False,0
49,118.37,248,2,0.694,True,False,False,False,False,False,False,False,False,True,False,False,True,0
24,44.14,255,0,0.541,False,False,False,True,False,True,False,True,False,False,False,False,False,1
26,129.48,158,0,0.228,False,False,True,False,True,False,False,False,True,False,False,False,True,0
21,19.84,218,1,0.196,False,False,True,False,False,False,True,True,False,False,False,False,False,1
33,21.97,379,0,0.902,False,False,True,False,False,True,False,False,True,False,False,False,False,0
72,16.11,302,2,0.468,True,False,False,False,False,False,False,False,False,True,False,False,False,0
68,16.01,135,0,0.359,False,False,False,True,True,False,False,False,False,True,False,False,False,0
13,38.86,175,4,0.278,False,False,False,True,True,False,False,True,False,False,False,False,False,1
38,114.63,233,1,0.276,False,False,False,False,False,True,False,False,True,False,False,True,False,0
29,59.55,158,0,0.243,False,True,True,False,False,False,False,False,True,False,True,False,False,0
13,135.15,288,1,0.535,False,False,False,True,False,True,False,True,False,False,False,False,True,0
20,109.16,310,0,0.757,False,False,True,False,False,False,True,True,False,False,False,True,False,0
66,134.92,153,0,0.484,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,140.28,40,3,0.531,True,False,True,False,False,False,False,False,False,False,False,False,True,0
42,118.82,373,0,0.416,False,True,False,False,False,False,False,False,True,False,False,False,True,1
33,86.43,200,0,0.301,False,False,True,False,True,False,False,False,True,False,False,True,False,0
65,121.63,132,0,0.138,True,False,False,True,False,True,False,False,False,True,False,False,True,0
59,78.43,450,0,0.627,False,False,False,True,False,False,False,False,False,True,True,False,False,0
37,105.05,497,0,0.751,False,False,False,False,False,False,True,False,True,False,False,True,False,0
54,124.22,276,0,0.514,False,False,False,False,True,False,False,False,False,True,False,False,True,0
9,126.47,53,0,0.387,False,False,True,False,False,True,False,True,False,False,False,False,True,0
31,115.9,432,0,0.759,False,True,True,False,False,False,True,False,True,False,False,False,True,1
48,116.17,484,5,0.807,True,False,False,True,False,False,True,False,True,False,False,False,True,1
62,15.96,192,0,0.235,False,False,False,False,False,False,False,False,False,True,False,False,False,0
54,141.3,285,3,0.286,False,False,True,False,True,False,False,False,False,True,False,False,True,1
8,72.02,416,0,0.902,True,False,False,False,False,False,False,True,False,False,True,False,False,0
69,134.81,509,3,0.665,True,False,True,False,True,False,False,False,False,True,False,False,True,1
10,144.25,514,0,0.757,True,False,False,False,False,False,True,True,False,False,False,False,True,0
29,59.5,225,1,0.395,True,False,True,False,False,True,False,False,True,False,True,False,False,0
3,28.5,599,0,0.705,False,False,True,False,False,False,False,False,False,False,False,False,False,1
56,86.72,95,1,0.18,False,False,False,False,False,False,False,False,False,True,False,True,False,0
30,136.54,207,3,0.697,True,False,False,True,False,True,False,False,True,False,False,False,True,0
43,121.04,159,0,0.413,False,False,False,True,False,False,False,False,True,False,False,False,True,0
42,117.31,90,0,0.417,False,False,True,False,True,False,False,False,True,False,False,False,True,1
54,122.82,2,0,0.181,False,False,False,True,False,False,False,False,False,True,False,False,True,0
47,10.67,533,0,0.547,False,False,False,True,False,True,False,False,True,False,False,False,False,0
67,113.74,3,2,0.148,False,False,True,False,True,False,False,False,False,True,False,True,False,1
7,34.91,247,0,0.161,False,True,False,False,False,False,False,True,False,False,False,False,False,1
25,43.53,272,0,0.205,False,False,True,False,False,False,True,False,True,False,False,False,False,0
40,51.85,458,1,0.651,False,False,False,True,True,False,False,False,True,False,True,False,False,0
48,56.99,144,0,0.33,False,False,True,False,False,False,False,False,True,False,True,False,False,1
5,47.13,197,0,0.511,False,True,True,False,False,True,False,False,False,False,True,False,False,0
38,62.01,495,0,0.472,True,False,False,False,False,False,False,False,True,False,True,False,False,0
19,27.85,64,0,0.359,False,False,True,False,False,False,False,True,False,False,False,False,False,1
5,145.75,14,0,0.355,True,False,False,True,False,True,False,False,False,False,False,False,True,1
38,77.1,242,0,0.35,True,False,False,True,False,True,False,False,True,False,True,False,False,0
64,44.04,292,0,0.791,False,False,True,False,False,False,False,False,False,True,False,False,False,0
45,39.1,47,0,0.575,False,False,False,False,False,False,True,False,True,False,False,False,False,0
53,87.56,63,3,0.412,False,True,True,False,False,False,True,False,False,True,False,True,False,0
14,75.56,473,0,0.676,True,False,True,False,True,False,False,True,False,False,True,False,False,0
21,81.51,385,1,0.723,True,False,True,False,True,False,False,True,False,False,False,True,False,0
2,66.05,29,0,0.216,False,False,False,False,False,False,True,False,False,False,True,False,False,0
10,15.77,43,0,0.05,True,False,True,False,False,False,True,True,False,False,False,False,False,1
48,114.54,340,0,0.613,True,False,True,False,True,False,False,False,True,False,False,True,False,1
44,53.88,597,4,0.789,False,False,True,False,False,False,True,False,True,False,True,False,False,0
15,95.19,27,0,0.378,False,False,True,False,False,False,True,True,False,False,False,True,False,1
16,30.68,45,1,0.395,False,False,False,False,False,False,True,True,False,False,False,False,False,1
26,135.03,539,1,0.653,False,False,True,False,False,False,False,False,True,False,False,False,True,0
41,113.58,348,3,0.784,False,False,False,False,False,False,False,False,True,False,False,True,False,0
37,135.78,312,0,0.69,False,False,True,False,False,False,False,False,True,False,False,False,True,0
22,88.44,455,0,0.808,False,False,False,True,False,True,False,True,False,False,False,True,False,1
14,71.23,74,0,0.09,False,True,True,False,True,False,False,True,False,False,True,False,False,0
14,131.17,342,0,0.338,False,False,True,False,True,False,False,True,False,False,False,False,True,1
64,55.66,437,0,0.454,False,False,False,False,False,False,True,False,False,True,True,False,False,0
25,23.28,250,0,0.642,False,False,False,True,True,False,False,False,True,False,False,False,False,0
59,134.19,123,0,0.492,False,False,True,False,False,False,True,False,False,True,False,False,True,0
31,121.43,213,0,0.677,False,False,False,True,False,False,True,False,True,False,False,False,True,1
16,146.45,272,0,0.509,False,False,True,False,False,False,True,True,False,False,False,False,True,0
31,84.81,506,0,0.76,True,False,True,False,False,True,False,False,True,False,False,True,False,0
13,54.84,564,1,0.612,True,False,True,False,True,False,False,True,False,False,True,False,False,0
58,23.46,27,0,0.236,False,False,False,True,False,False,False,False,False,True,False,False,False,1
72,134.96,55,0,0.344,False,False,False,True,False,False,True,False,False,True,False,False,True,1
62,100.69,200,3,0.394,False,False,True,False,True,False,False,False,False,True,False,True,False,1
15,39.66,441,3,0.56,False,False,False,True,True,False,False,True,False,False,False,False,False,0
37,71.09,285,1,0.587,False,True,False,True,True,False,False,False,True,False,True,False,False,0
55,138.91,209,3,0.333,True,False,False,False,True,False,False,False,False,True,False,False,True,0
54,115.58,45,0,0.534,True,False,False,True,False,True,False,False,False,True,False,False,True,0
69,101.23,211,3,0.317,False,False,True,False,True,False,False,False,False,True,False,True,False,0
6,102.35,51,1,0.25,False,False,True,False,False,True,False,False,False,False,False,True,False,0
34,102.17,309,0,0.615,False,False,True,False,False,False,False,False,True,False,False,True,False,1
40,14.13,484,0,0.74,True,False,True,False,False,True,False,False,True,False,False,False,False,0
72,62.35,10,1,0.077,False,False,True,False,False,False,True,False,False,True,True,False,False,0
14,114.97,256,4,0.463,False,True,True,False,False,False,False,True,False,False,False,True,False,1
36,132.27,215,0,0.486,True,False,True,False,True,False,False,False,True,False,False,False,True,0
35,131.6,194,0,0.519,False,False,True,False,False,False,False,False,True,False,False,False,True,1
55,16.8,423,0,0.361,False,False,False,True,True,False,False,False,False,True,False,False,False,1
55,54.6,100,0,0.196,False,False,False,True,False,True,False,False,False,True,True,False,False,0
1,11.47,113,0,0.692,True,False,True,False,False,False,True,False,False,False,False,False,False,1
32,130.92,130,4,0.237,True,False,True,False,True,False,False,False,True,False,False,False,True,0
22,31.09,554,0,0.736,False,False,True,False,False,False,False,True,False,False,False,False,False,0
42,20.56,22,0,0.41,False,False,True,False,False,True,False,False,True,False,False,False,False,0
0,29.57,475,0,0.617,False,False,True,False,False,False,True,False,False,False,False,False,False,1
25,124.77,465,0,0.562,True,False,False,False,False,False,True,False,True,False,False,False,True,0
52,54.42,367,5,0.701,False,False,False,False,False,True,False,False,False,True,True,False,False,0
55,35.25,468,1,0.706,False,False,False,True,False,False,True,False,False,True,False,False,False,0
30,37.91,260,0,0.245,True,False,False,True,True,False,False,False,True,False,False,False,False,1
27,82.32,105,0,0.653,False,False,True,False,False,False,False,False,True,False,False,True,False,0
6,119.34,240,0,0.701,False,True,True,False,False,False,False,False,False,False,False,False,True,0
10,74.49,284,0,0.748,False,False,True,False,False,True,False,True,False,False,True,False,False,0
5,88.77,477,0,0.759,False,False,True,False,False,False,True,False,False,False,False,True,False,0
28,125.16,349,0,0.74,False,False,False,False,False,True,False,False,True,False,False,False,True,0
25,24.37,330,0,0.267,False,False,True,False,False,False,True,False,True,False,False,False,False,1
50,93.74,164,0,0.493,True,False,True,False,False,False,False,False,False,True,False,True,False,0
21,46.7,477,4,0.742,False,False,True,False,False,False,True,True,False,False,True,False,False,0
61,41.43,358,1,0.321,True,False,False,False,False,False,False,False,False,True,False,False,False,0
30,75.35,152,0,0.436,True,False,False,True,False,True,False,False,True,False,True,False,False,0
61,101.15,410,4,0.477,False,False,True,False,False,False,False,False,False,True,False,True,False,1
36,73.45,320,0,0.535,True,False,True,False,True,False,False,False,True,False,True,False,False,1
37,52.86,39,0,0.257,False,False,True,False,True,False,False,False,True,False,True,False,False,0
57,23.79,376,0,0.607,False,False,False,False,False,True,False,False,False,True,False,False,False,0
53,55.73,430,0,0.513,False,True,True,False,False,False,False,False,False,True,True,False,False,1
58,100.28,170,2,0.554,True,False,False,False,True,False,False,False,False,True,False,True,False,0
36,88.82,257,2,0.673,False,False,False,True,False,False,True,False,True,False,False,True,False,1
3,77.04,112,2,0.303,True,False,False,False,False,False,False,False,False,False,True,False,False,1
5,146.64,439,1,0.557,False,True,True,False,False,False,True,False,False,False,False,False,True,1
29,26.48,300,3,0.647,True,False,True,False,True,False,False,False,True,False,False,False,False,1
