tenure,monthly_charges_cap,app_usage_min_per_week,complaint_count_6m,engagement_score,churn_flag,contract_One year,contract_Two year,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure_bucket_7-24,tenure_bucket_25-48,tenure_bucket_49+,monthly_charges_bin_Med-Low,monthly_charges_bin_Med-High,monthly_charges_bin_High
58,127.08,225,0,0.741,1,False,False,False,True,False,False,False,False,False,True,False,False,True
23,141.43,438,4,0.55,1,False,False,True,False,False,False,True,True,False,False,False,False,True
64,47.46,459,0,0.671,1,False,False,True,False,True,False,False,False,False,True,True,False,False
70,47.67,346,0,0.491,0,False,True,True,False,False,False,True,False,False,True,True,False,False
3,79.53,320,3,0.571,0,True,False,False,False,False,False,True,False,False,False,True,False,False
61,77.91,594,0,0.586,0,True,False,True,False,False,True,False,False,False,True,True,False,False
59,145.32,264,0,0.78,0,True,False,False,True,True,False,False,False,False,True,False,False,True
49,134.88,309,0,0.564,1,False,False,False,True,True,False,False,False,False,True,False,False,True
43,98.09,538,0,0.711,0,True,False,True,False,False,False,False,False,True,False,False,True,False
3,52.91,482,0,0.64,1,False,False,False,True,True,False,False,False,False,False,True,False,False
17,111.94,25,0,0.1,0,False,False,False,True,False,False,False,True,False,False,False,True,False
24,104.81,588,0,0.672,0,False,False,True,False,False,False,False,True,False,False,False,True,False
23,26.16,276,2,0.246,1,False,False,False,False,False,False,True,True,False,False,False,False,False
46,91.09,247,0,0.786,0,False,True,False,True,False,False,True,False,True,False,False,True,False
61,59.49,408,4,0.547,0,True,False,False,False,False,True,False,False,False,True,True,False,False
18,87.82,116,0,0.548,0,False,False,True,False,False,True,False,True,False,False,False,True,False
71,33.83,551,0,0.611,0,False,False,True,False,False,False,False,False,False,True,False,False,False
39,91.06,589,0,1.033,1,False,False,False,True,True,False,False,False,True,False,False,True,False
69,142.77,122,0,0.58,0,True,False,False,True,True,False,False,False,False,True,False,False,True
26,55.69,289,0,0.377,0,False,False,False,False,False,False,True,False,True,False,True,False,False
48,47.18,469,0,0.602,0,False,False,False,False,False,False,False,False,True,False,True,False,False
49,59.83,272,0,0.261,0,True,False,True,False,False,False,False,False,False,True,True,False,False
8,141.46,518,0,0.864,0,False,True,False,False,False,True,False,True,False,False,False,False,True
9,120.3,288,3,0.689,1,False,False,False,False,False,False,True,True,False,False,False,False,True
29,69.09,398,0,0.588,0,False,True,True,False,False,False,True,False,True,False,True,False,False
19,27.85,64,0,0.359,1,False,False,True,False,False,False,False,True,False,False,False,False,False
37,20.36,132,0,0.198,1,True,False,True,False,False,True,False,False,True,False,False,False,False
64,77.11,282,0,0.747,0,False,True,False,True,False,True,False,False,False,True,True,False,False
1,122.27,114,1,0.315,1,False,False,True,False,False,True,False,False,False,False,False,False,True
59,89.58,373,0,0.462,0,False,True,False,True,False,True,False,False,False,True,False,True,False
4,86.41,438,1,0.796,0,False,False,False,False,True,False,False,False,False,False,False,True,False
47,98.11,282,2,0.418,0,True,False,False,True,False,False,True,False,True,False,False,True,False
33,127.24,263,0,0.613,0,False,False,False,True,False,False,False,False,True,False,False,False,True
69,133.35,492,0,0.939,1,False,False,False,False,False,True,False,False,False,True,False,False,True
61,121.37,477,5,0.735,1,False,True,False,False,False,False,False,False,False,True,False,False,True
41,110.76,12,0,0.146,0,False,False,True,False,False,False,True,False,True,False,False,True,False
35,15.81,271,0,0.311,0,True,False,True,False,False,True,False,False,True,False,False,False,False
48,143.18,177,1,0.643,0,False,False,False,True,False,False,False,False,True,False,False,False,True
35,98.21,288,0,0.431,1,True,False,False,True,False,True,False,False,True,False,False,True,False
54,22.93,380,2,0.516,1,False,False,False,True,False,False,False,False,False,True,False,False,False
70,102.8,228,0,0.463,1,False,False,True,False,False,True,False,False,False,True,False,True,False
45,133.17,316,0,0.682,0,False,False,False,False,False,False,False,False,True,False,False,False,True
68,103.61,410,1,0.843,0,False,False,False,False,True,False,False,False,False,True,False,True,False
39,16.18,4,3,0.135,1,False,False,False,False,False,False,False,False,True,False,False,False,False
1,11.47,113,0,0.692,1,True,False,True,False,False,False,True,False,False,False,False,False,False
31,115.9,432,0,0.759,1,False,True,True,False,False,False,True,False,True,False,False,False,True
57,36.97,533,0,0.45,0,False,False,False,False,False,False,False,False,False,True,False,False,False
30,148.35049999999998,223,0,0.208,0,False,False,True,False,False,False,False,False,True,False,False,False,True
72,62.35,10,1,0.077,0,False,False,True,False,False,False,True,False,False,True,True,False,False
8,12.15,362,4,0.481,0,False,True,False,False,False,False,True,True,False,False,False,False,False
19,87.22,139,0,0.215,1,False,False,True,False,False,False,True,True,False,False,False,True,False
6,67.84,467,2,0.667,0,True,False,False,False,True,False,False,False,False,False,True,False,False
25,55.47,536,3,0.669,1,True,False,False,True,False,True,False,False,True,False,True,False,False
63,103.31,128,0,0.571,0,False,True,False,True,False,False,True,False,False,True,False,True,False
72,16.11,302,2,0.468,0,True,False,False,False,False,False,False,False,False,True,False,False,False
42,105.8,540,0,0.728,0,False,False,True,False,False,True,False,False,True,False,False,True,False
20,84.85,54,3,0.159,0,True,False,False,False,False,True,False,True,False,False,False,True,False
51,79.68,246,0,0.647,1,False,False,False,False,False,True,False,False,False,True,True,False,False
2,146.18,339,0,0.497,0,False,False,True,False,False,True,False,False,False,False,False,False,True
12,114.7,118,0,0.389,0,True,False,True,False,False,False,False,True,False,False,False,True,False
2,47.08,207,0,0.144,1,False,True,True,False,True,False,False,False,False,False,True,False,False
18,26.02,38,0,0.146,0,True,False,True,False,False,False,False,True,False,False,False,False,False
14,15.3,129,0,0.228,1,True,False,False,False,False,False,True,True,False,False,False,False,False
49,20.88,481,0,0.542,0,False,False,True,False,False,False,False,False,False,True,False,False,False
27,53.49,129,4,0.391,1,False,False,True,False,False,False,True,False,True,False,True,False,False
34,147.35,154,1,0.487,0,False,False,False,False,False,False,True,False,True,False,False,False,True
14,73.78,226,0,0.481,1,False,False,True,False,False,False,False,True,False,False,True,False,False
29,13.47,219,3,0.656,0,False,False,True,False,False,True,False,False,True,False,False,False,False
11,45.72,496,0,0.461,0,False,False,False,True,False,False,True,True,False,False,True,False,False
63,141.88,97,2,0.227,0,False,False,True,False,False,False,True,False,False,True,False,False,True
69,91.05,318,0,0.679,0,False,True,True,False,True,False,False,False,False,True,False,True,False
66,34.12,362,3,0.386,1,False,False,True,False,True,False,False,False,False,True,False,False,False
62,122.54,24,1,0.487,1,False,False,False,True,False,False,True,False,False,True,False,False,True
51,61.13,82,0,0.57,1,False,False,False,False,False,True,False,False,False,True,True,False,False
12,87.99,350,2,0.651,1,True,False,True,False,True,False,False,True,False,False,False,True,False
25,32.87,33,1,0.123,1,False,False,False,True,False,False,False,False,True,False,False,False,False
15,86.26,225,2,0.54,1,False,False,True,False,True,False,False,True,False,False,False,True,False
72,129.95,162,0,0.307,0,False,False,False,False,True,False,False,False,False,True,False,False,True
10,145.04,200,0,0.266,1,False,False,True,False,False,True,False,True,False,False,False,False,True
37,71.09,285,1,0.587,0,False,True,False,True,True,False,False,False,True,False,True,False,False
59,43.58,277,0,0.52,0,False,False,True,False,True,False,False,False,False,True,False,False,False
18,50.23,532,3,0.587,1,True,False,False,False,False,False,False,True,False,False,True,False,False
37,99.26,9,0,0.329,0,False,False,False,True,False,False,False,False,True,False,False,True,False
41,145.73,556,0,0.567,0,False,True,False,True,True,False,False,False,True,False,False,False,True
18,21.61,25,0,0.437,1,False,False,False,True,True,False,False,True,False,False,False,False,False
56,145.14,575,0,0.704,0,False,False,True,False,False,False,False,False,False,True,False,False,True
25,39.92,521,0,0.622,1,True,False,True,False,False,False,True,False,True,False,False,False,False
63,127.23,232,0,0.411,1,False,False,False,True,True,False,False,False,False,True,False,False,True
22,80.44,118,1,0.321,0,False,False,True,False,False,False,False,True,False,False,True,False,False
2,11.1,33,0,0.076,1,False,False,True,False,False,False,False,False,False,False,False,False,False
27,97.81,373,0,0.594,1,False,False,True,False,False,False,True,False,True,False,False,True,False
42,78.18,530,0,0.839,0,False,True,False,False,False,False,True,False,True,False,True,False,False
48,130.51,583,2,0.924,1,False,False,True,False,False,True,False,False,True,False,False,False,True
2,119.64,263,4,0.252,1,True,False,True,False,False,False,True,False,False,False,False,False,True
60,121.34,543,0,0.974,0,False,True,False,True,False,False,True,False,False,True,False,False,True
48,100.65,268,0,0.549,1,False,True,False,True,True,False,False,False,True,False,False,True,False
36,82.68,383,5,0.694,1,False,False,False,True,True,False,False,False,True,False,False,True,False
64,33.56,203,5,0.155,0,False,True,True,False,True,False,False,False,False,True,False,False,False
62,30.61,247,0,0.517,1,False,False,False,False,True,False,False,False,False,True,False,False,False
17,83.59,47,0,0.402,0,True,False,False,True,False,True,False,True,False,False,False,True,False
26,86.74,346,1,0.678,1,False,False,False,False,True,False,False,False,True,False,False,True,False
39,34.09,248,0,0.425,0,True,False,True,False,False,False,False,False,True,False,False,False,False
58,105.61,474,0,0.722,0,False,False,True,False,False,False,False,False,False,True,False,True,False
35,99.12,240,1,0.355,0,False,True,True,False,False,False,False,False,True,False,False,True,False
29,32.42,334,4,0.417,0,False,True,False,True,False,True,False,False,True,False,False,False,False
53,108.01,436,0,0.819,0,False,False,True,False,True,False,False,False,False,True,False,True,False
5,53.79,302,1,0.638,1,False,False,False,False,True,False,False,False,False,False,True,False,False
55,48.68,30,1,0.276,0,False,True,False,True,True,False,False,False,False,True,True,False,False
58,77.94,568,2,0.907,0,False,False,True,False,True,False,False,False,False,True,True,False,False
41,74.4,49,0,0.369,0,False,True,True,False,False,False,False,False,True,False,True,False,False
10,58.64,524,0,0.861,0,True,False,True,False,False,False,True,True,False,False,True,False,False
14,148.35049999999998,128,0,0.495,0,True,False,True,False,False,False,False,True,False,False,False,False,True
15,55.0,47,0,0.257,1,True,False,False,False,False,False,True,True,False,False,True,False,False
4,77.57,47,1,0.524,0,False,False,False,False,False,True,False,False,False,False,True,False,False
28,94.73,449,2,0.846,0,False,True,True,False,False,False,True,False,True,False,False,True,False
5,66.56,119,0,0.274,1,False,False,False,False,False,False,False,False,False,False,True,False,False
60,123.27,241,0,0.306,0,False,False,False,True,False,False,False,False,False,True,False,False,True
67,65.93,298,0,0.344,1,False,False,False,False,False,False,True,False,False,True,True,False,False
66,116.1,344,0,0.324,1,False,False,False,True,True,False,False,False,False,True,False,False,True
0,61.36,471,0,0.687,0,True,False,False,False,False,False,False,False,False,False,True,False,False
16,131.44,408,0,0.699,0,False,False,False,True,False,False,False,True,False,False,False,False,True
10,74.49,284,0,0.748,0,False,False,True,False,False,True,False,True,False,False,True,False,False
67,33.35,93,3,0.521,0,False,True,False,True,False,False,True,False,False,True,False,False,False
23,38.63,512,0,0.965,0,True,False,False,True,False,False,True,True,False,False,False,False,False
51,126.67,535,1,0.899,1,True,False,True,False,False,True,False,False,False,True,False,False,True
30,92.9,456,4,0.559,1,True,False,False,False,False,True,False,False,True,False,False,True,False
48,121.85,30,3,0.078,1,False,True,True,False,False,False,True,False,True,False,False,False,True
31,84.81,506,0,0.76,0,True,False,True,False,False,True,False,False,True,False,False,True,False
31,121.43,213,0,0.677,1,False,False,False,True,False,False,True,False,True,False,False,False,True
35,90.09,600,2,0.793,0,False,False,False,False,False,True,False,False,True,False,False,True,False
37,47.41,184,0,0.365,1,False,False,True,False,False,False,True,False,True,False,True,False,False
56,119.0,566,0,0.82,0,True,False,False,True,False,True,False,False,False,True,False,False,True
36,27.39,379,2,0.487,0,True,False,True,False,True,False,False,False,True,False,False,False,False
41,78.24,297,0,0.708,0,False,True,False,False,False,False,True,False,True,False,True,False,False
